Команда,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
Приматы,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,X,X,X,X,X,X,X,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Диверсия,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Сова при свете дня,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,X,X,X,X,X,X,X,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,X,X,X,X,X,X,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
Сириус,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Палатка №6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Галактика,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Кот и компания,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,X,X,X,X,X,X,X,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,X,X,X,X,X,X,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
Паровозик который smoke,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,X,X,X,X,X,X,X,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,X,X,X,X,X,X,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Terra Incognita,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,X,X,X,X,X,X,X,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,X,X,X,X,X,X,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Скрипка-лиса,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,X,X,X,X,X,X,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
Знать!,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,X,X,X,X,X,X,X,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,X,X,X,X,X,X,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0
ТПРУНЯ,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,X,X,X,X,X,X,X,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,X,X,X,X,X,X,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0
КИО,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,X,X,X,X,X,X,X,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,X,X,X,X,X,X,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
ProjeKCt 41,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,X,X,X,X,X,X,X,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,X,X,X,X,X,X,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1
Сирвента,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,X,X,X,X,X,X,X,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,X,X,X,X,X,X,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1
Братислава,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ДВД,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,X,X,X,X,X,X,X,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hammerhead,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,X,X,X,X,X,X,X,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,X,X,X,X,X,X,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Детский сад,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
Говорун,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Такие дела,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
Веербро,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Слон потрогает тебя,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,X,X,X,X,X,X,X,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,X,X,X,X,X,X,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
Похоть и уныние,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,X,X,X,X,X,X,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Памяти Пауля,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,X,X,X,X,X,X,X,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,X,X,X,X,X,X,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
Команда,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,X,X,X,X,X,X,X,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Ничего дельного,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Саша и Сирожа,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
Шведский Милан,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Синдром Теслы,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Мысли вслух,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,X,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
Балаковская АЭС,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,X,X,X,X,X,X,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
Стандартное отклонение,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,X,X,X,X,X,X,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Элементарно, мэм!",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Педальный космолёт,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,X,X,X,X,X,X,X,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Котенька,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Боевые хомяки,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ЗБС,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,X,X,X,X,X,X,X,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Гимназисты-2,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,X,X,X,X,X,X,X,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,X,X,X,X,X,X,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
ПП штрих,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
УЧ-почмак,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,X,X,X,X,X,X,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
Розовый единорог,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Любимые рыцари,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Интеллект,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
