Команда,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
Интермедия,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,X,X,X,X,X,X,X,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,X,X,X,X,X,X,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
Сборная Бутана,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,X,X,X,X,X,X,X,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,X,X,X,X,X,X,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Пивень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ренессанс,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
Звери 2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Noname,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,X,X,X,X,X,X,X,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,X,X,X,X,X,X,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
НБСП,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
Грешники,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,X,X,X,X,X,X,X,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Палатка №6,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Крутые бобры,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Фракталы,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,X,X,X,X,X,X,X,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,X,X,X,X,X,X,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
Баттерс,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,X,X,X,X,X,X,X,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Паровозик который smoke,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
Terra Incognita,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Другая версия,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
Дед Ремул,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,X,X,X,X,X,X,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Милан,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Знать!,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,X,X,X,X,X,X,X,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,X,X,X,X,X,X,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
Система Ниппель,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,X,X,X,X,X,X,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
ТПРУНЯ,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,X,X,X,X,X,X,X,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
КИО,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,X,X,X,X,X,X,X,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,X,X,X,X,X,X,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
Форель ля окатини,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,X,X,X,X,X,X,X,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,X,X,X,X,X,X,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
ИКиП,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q-Team,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
Сирвента,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,X,X,X,X,X,X,X,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,X,X,X,X,X,X,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
Братислава,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
ДВД,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Большая красная П,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,X,X,X,X,X,X,X,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1
Hammerhead,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,X,X,X,X,X,X,X,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,X,X,X,X,X,X,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
Детский сад,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,X,X,X,X,X,X,X,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,X,X,X,X,X,X,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Чёрный предел,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1
No pasaran!,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Гамбринус,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Смерть верхом на лошади,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,X,X,X,X,X,X,X,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,X,X,X,X,X,X,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
Ничего дельного,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Эффект Кулиджа,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,X,X,X,X,X,X,X,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,X,X,X,X,X,X,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
Un lampo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,X,X,X,X,X,X,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
СК имени Урицкого,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,X,X,X,X,X,X,X,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
